effect_id,operation_id,effect_type,service,experiment_id,run_id,timestamp
57b8e048-bec8-47cc-8b8a-bcd5f549bf6b,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_OP_00001000,SEND_NOTIFICATION,notification-service,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_1788701815826,2026-09-06T13:36:58.601487+00:00
bcb9d71e-7d75-4ddb-8960-daf4c6e80011,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_OP_00001000,SEND_NOTIFICATION,notification-service,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_1788701815826,2026-09-06T13:36:58.641870+00:00
12ec15ec-6db3-46bd-addb-d3983ef3a23d,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_OP_00001000,SEND_NOTIFICATION,notification-service,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_1788701815826,2026-09-06T13:36:58.687734+00:00
04c6e1ef-0775-4e64-b677-58c79820196c,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_OP_00001000,SEND_NOTIFICATION,notification-service,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_1788701815826,2026-09-06T13:36:58.761090+00:00
9845c0e2-0185-427a-b250-d8c284ef5cb7,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_OP_00001000,SEND_NOTIFICATION,notification-service,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000,SENDNOTIFICATION_V0_C0_F3_P10_C50_S7000_1788701815826,2026-09-06T13:36:58.877629+00:00
