failure_scenario,variant,failure_probability,concurrency,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F3,V0,0.05,50,DER,10,0.04938,0.0493,0.002195348618227992,0.0472,0.0513,0.0040999999999999995,0.0469,0.0527,0.04801930882922604,0.05074069117077396
F3,V0,0.05,50,EOER,10,0.9506199999999998,0.9507,0.0021953486182279794,0.9487,0.9528,0.0040999999999999925,0.9473,0.9531,0.9492593088292258,0.9519806911707738
F3,V0,0.05,50,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V0,0.05,50,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V0,0.05,50,RAF,10,1.19752,1.1972,0.008781394472911984,1.1888,1.2052,0.01639999999999997,1.1876,1.2108,1.192077235316904,1.2029627646830958
F3,V0,0.05,50,DAF,10,1.19752,1.1972,0.008781394472911984,1.1888,1.2052,0.01639999999999997,1.1876,1.2108,1.192077235316904,1.2029627646830958
F3,V0,0.05,50,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V0,0.05,50,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V0,0.05,50,P50,10,14.618600000000004,14.7,3.2423440491923947,12.151,15.951,3.8000000000000007,10.608,21.765,12.60897433794517,16.628225662054838
F3,V0,0.05,50,P95,10,44.5588,38.900000000000006,13.544574927090016,36.209,50.425,14.215999999999994,30.203,76.196,36.16378548515095,52.95381451484904
F3,V0,0.05,50,P99,10,91.20219999999999,89.3785,18.298786770955306,78.743,94.462,15.719000000000008,69.966,137.005,79.86049445566057,102.54390554433941
F3,V0,0.05,50,throughput,10,1327.8468021334422,1360.8002781315083,114.64423811062065,1298.1781789093525,1369.9457515979093,71.76757268855681,1099.4408906849374,1512.1103182260404,1256.7895671767712,1398.9040370901132
F3,V0,0.1,10,DER,10,0.10056000000000001,0.10065,0.003203886528716162,0.0988,0.1018,0.0030000000000000027,0.0951,0.1063,0.0985742105560872,0.10254578944391282
F3,V0,0.1,10,EOER,10,0.89944,0.89935,0.0032038865287161537,0.8982,0.9012,0.0030000000000000027,0.8937,0.9049,0.8974542105560872,0.9014257894439128
