failure_scenario,variant,duplicate_fanout,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F11,V0,5,RAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V0,5,DAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V0,5,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V0,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V0,5,P95,10,102.3893,102.11949999999999,1.9349981940847143,101.57900000000001,102.677,1.097999999999999,100.141,107.258,101.18997569392243,103.58862430607758
F11,V0,5,P99,10,125.40180000000002,125.096,4.056515658652002,123.43,126.37299999999999,2.9429999999999836,120.21699999999998,134.636,122.88754554628625,127.9160544537138
F11,V0,5,throughput,10,140.2880514085544,138.8373624044521,9.339195565275018,137.51679372611105,140.2894945865977,2.772700860486651,126.31113782773147,163.75318394675148,134.49955802655188,146.0765447905569
F11,V1,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V1,10,RAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V1,10,DAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V1,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V1,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V1,10,P95,10,191.92220000000003,191.33050000000003,2.2930495851594705,189.868,193.558,3.6899999999999977,189.40499999999997,195.49800000000002,190.50095314254563,193.34344685745444
F11,V1,10,P99,10,245.55479999999997,242.73199999999997,11.20216285465544,238.41,250.64399999999998,12.23399999999998,232.73000000000002,271.234,238.61162752919438,252.49797247080556
F11,V1,10,throughput,10,74.52975636063162,75.15458123516169,2.2864540531913846,74.4341291061693,75.39945742535308,0.9653283191837829,70.48364991527241,78.41547782567838,73.11259745624355,75.9469152650197
F11,V1,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V1,2,RAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V1,2,DAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V1,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V1,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V1,2,P95,10,46.9749,47.098,0.8754099293727731,46.16,47.711000000000006,1.551000000000009,45.813,48.343999999999994,46.43231530442356,47.517484695576435
F11,V1,2,P99,10,55.738699999999994,55.282,1.7628522374581241,54.650999999999996,57.392,2.7410000000000068,53.007999999999996,58.425,54.64607286325643,56.83132713674356
F11,V1,2,throughput,10,307.2458501858872,311.1870330788814,11.223281112612561,305.19658929620704,313.42755998644543,8.230970690238394,287.1250041184802,322.49891881500554,300.28958848319115,314.20211188858326
F11,V1,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V1,5,RAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V1,5,DAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V1,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V1,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V1,5,P95,10,102.69919999999999,102.1385,1.8194659656063936,101.507,103.22999999999999,1.7229999999999848,100.76099999999998,106.637,101.57148331101112,103.82691668898886
F11,V1,5,P99,10,127.1031,126.184,6.232355314539331,123.228,127.999,4.771000000000001,121.61599999999999,143.188,123.24024615564572,130.9659538443543
F11,V1,5,throughput,10,136.44176646362337,136.31880569784568,4.589402349242968,134.84275025297902,137.62240681610584,2.779656563126821,129.1468868635769,146.74385944463,133.59722541720646,139.28630751004027
F11,V2,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V2,10,RAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V2,10,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V2,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V2,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V2,10,P95,10,175.6293,173.85500000000002,4.458322206839695,172.707,176.21900000000002,3.512000000000029,172.50799999999998,186.878,172.86600326756172,178.39259673243828
F11,V2,10,P99,10,230.5384,225.11599999999999,18.546290771412412,221.28900000000002,230.272,8.982999999999976,217.989,281.68699999999995,219.0432898868568,242.0335101131432
F11,V2,10,throughput,10,77.18932832040937,77.64932065503278,2.4257672278153115,77.22115600271437,78.18215412008385,0.9609981173694848,72.23511467009115,81.10059350078178,75.68582221580475,78.692834425014
F11,V2,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V2,2,RAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V2,2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V2,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V2,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V2,2,P95,10,53.206999999999994,53.4015,1.6574330889795936,52.095,53.629,1.533999999999999,50.895,56.742,52.1797123284212,54.234287671578784
F11,V2,2,P99,10,63.98929999999999,63.519999999999996,1.5180414318749291,63.132999999999996,64.902,1.7690000000000055,61.90200000000001,66.534,63.04840817258329,64.9301918274167
F11,V2,2,throughput,10,269.0555710272418,269.1890419174409,12.494799894972486,264.3617072303056,275.35731143538726,10.995604205081634,241.55818083889864,289.27263694851047,261.31121381831724,276.79992823616635
F11,V2,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V2,5,RAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V2,5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V2,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V2,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V2,5,P95,10,97.1636,96.2345,2.14191950258537,95.915,98.983,3.067999999999998,94.848,101.753,95.83602453819069,98.49117546180932
F11,V2,5,P99,10,121.91979999999998,118.92699999999999,7.834766986537208,116.687,126.13,9.442999999999998,114.57000000000001,140.512,117.06376111162632,126.77583888837364
F11,V2,5,throughput,10,138.078298614629,139.25126668609457,5.2336112457898905,135.18617885776106,140.0788798004561,4.892700942695029,129.09894452179526,147.27060443021003,134.8344727574138,141.3221244718442
F11,V3,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V3,10,RAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V3,10,DAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V3,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V3,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V3,10,P95,10,193.8529,192.394,3.272226168833688,192.308,197.029,4.721000000000004,189.778,200.179,191.82475320830667,195.88104679169334
F11,V3,10,P99,10,254.12999999999994,246.7115,15.523033946007086,245.46299999999997,263.38899999999995,17.925999999999988,241.055,289.69999999999993,244.5087238807632,263.7512761192367
F11,V3,10,throughput,10,73.98470525587065,74.80041390093709,1.6681321507924562,73.48991101771985,75.17299643584845,1.6830854181285986,70.28170503545374,75.39861950891354,72.95078623707737,75.01862427466394
F11,V3,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V3,2,RAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V3,2,DAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V3,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V3,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V3,2,P95,10,47.7637,47.8695,0.9546196508441355,46.855000000000004,48.122,1.266999999999996,46.687,49.286,47.17202061041886,48.35537938958114
F11,V3,2,P99,10,56.8584,56.229,2.198428337598377,54.994,57.762,2.7680000000000007,54.864000000000004,61.287000000000006,55.49579999938419,58.22100000061582
F11,V3,2,throughput,10,300.81304725839965,304.84767765885726,12.794452040298827,286.9674385145841,306.04436571568533,19.076927201101228,282.7425969345158,322.9576725423763,292.8829637256176,308.74313079118167
F11,V3,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V3,5,RAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V3,5,DAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V3,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V3,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V3,5,P95,10,103.82270000000001,103.24199999999999,1.793573407102894,102.646,104.993,2.346999999999994,101.457,106.96900000000001,102.71103168503791,104.93436831496211
F11,V3,5,P99,10,126.09870000000001,127.2565,4.463653362935395,121.80699999999999,130.44,8.63300000000001,118.88000000000001,131.29500000000002,123.33209898278018,128.86530101721985
F11,V3,5,throughput,10,134.5108768199074,136.4058434823313,5.132097403460193,128.84900674139277,137.0939615058971,8.244954764504342,126.83589437086067,142.40063295990575,131.3299698940284,137.69178374578638
F11,V4,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V4,10,RAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V4,10,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V4,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V4,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V4,10,P95,10,175.33599999999998,173.84699999999998,3.8787909914760217,173.31900000000002,176.80100000000002,3.4819999999999993,170.617,183.32999999999998,172.93190043624182,177.74009956375815
F11,V4,10,P99,10,231.9393,226.7405,19.064915415204155,222.45200000000003,232.20799999999997,9.755999999999943,218.529,284.192,220.12274300234202,243.755856997658
F11,V4,10,throughput,10,77.76201672705994,78.06849943371788,2.827163697747172,76.92477227172189,78.43319942237257,1.5084271506506752,72.85203037405864,83.93088415244003,76.00972251286706,79.51431094125283
F11,V4,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V4,2,RAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V4,2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V4,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V4,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V4,2,P95,10,56.55500000000001,54.327,5.753775359612927,53.42,55.786,2.3659999999999997,52.82600000000001,71.589,52.98877308485908,60.12122691514093
F11,V4,2,P99,10,73.78850000000001,66.2175,16.452609392838976,64.551,75.146,10.594999999999999,62.983000000000004,113.759,63.59106704964759,83.98593295035244
F11,V4,2,throughput,10,262.0240669278262,265.24525857629584,15.973740197319984,262.33771672847524,269.12278094224723,6.785064213771989,230.90442893353327,285.35675741580735,252.12344017986374,271.92469367578866
F11,V4,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V4,5,RAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V4,5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V4,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V4,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V4,5,P95,10,96.84700000000001,96.247,2.3072485778519862,95.424,96.88499999999999,1.4609999999999843,94.505,101.84100000000001,95.41695251569747,98.27704748430254
F11,V4,5,P99,10,120.8558,118.029,8.947109586651747,115.523,122.38,6.856999999999999,114.93299999999999,145.007,115.31032402528636,126.40127597471364
F11,V4,5,throughput,10,138.45355819660813,139.7204963973048,6.548694401352782,138.47829113428543,140.55292414729874,2.0746330130133117,126.08050169981863,150.25659541119023,134.39463535490927,142.512481038307
F11,V5,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V5,10,RAF,10,11.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,11.0,11.0
F11,V5,10,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V5,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V5,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V5,10,P95,10,175.7631,174.3075,3.2489863188385484,173.74900000000002,176.668,2.9189999999999827,173.43599999999998,184.10700000000003,173.74935741656586,177.77684258343416
F11,V5,10,P99,10,228.96030000000002,227.935,11.831987276024265,221.08200000000002,231.36400000000003,10.28200000000001,216.91400000000002,259.06600000000003,221.62675830847988,236.29384169152016
F11,V5,10,throughput,10,77.94998034950054,77.93563222368964,3.504141795643874,77.53777557867943,78.66812033965847,1.1303447609790425,72.57256490848683,86.11555912297155,75.77809076308885,80.12186993591222
F11,V5,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V5,2,RAF,10,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0
F11,V5,2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V5,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V5,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V5,2,P95,10,48.1455,47.853,1.2753649804402398,47.416,48.685,1.2690000000000055,46.191,51.058,47.355020595503376,48.93597940449662
F11,V5,2,P99,10,58.4053,57.044,4.9974672707504775,55.866,59.141000000000005,3.2750000000000057,54.339,71.776,55.30783769488749,61.502762305112505
F11,V5,2,throughput,10,292.8102788270311,293.47569706000803,14.007305107569511,290.18346720310046,294.51805196341707,4.334584760316602,271.0409794403435,325.26251179223794,284.1284611749485,301.4920964791137
F11,V5,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V5,5,RAF,10,6.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0
F11,V5,5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V5,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F11,V5,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F11,V5,5,P95,10,97.87569999999998,96.7755,2.249424472071811,96.189,99.024,2.835000000000008,96.15599999999999,101.82499999999999,96.4814922677713,99.26990773222866
F11,V5,5,P99,10,120.2114,117.7965,7.380283180354419,115.387,122.028,6.641000000000005,113.946,138.10000000000002,115.63705309311756,124.78574690688244
F11,V5,5,throughput,10,137.489108645876,137.57380078580002,7.584619012989988,137.3187420034573,138.45302874483892,1.1342867413816293,126.91840175209985,155.13115051539754,132.78811307780535,142.19010421394665
F5,V0,10,DER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V0,10,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V0,10,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V0,10,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V0,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V0,10,P95,10,95.8031,90.55149999999999,27.286758626158264,81.53299999999999,96.409,14.876000000000019,57.052,149.489,78.89059178450621,112.71560821549379
F5,V0,10,P99,10,116.06739999999999,104.441,34.93143693071392,96.515,111.384,14.869,85.827,186.332,94.41667108185884,137.71812891814113
F5,V0,10,throughput,10,738.0967784085044,738.7862691935728,67.25820422476845,714.044263313628,764.1521645719441,50.10790125831613,619.9256137269547,877.8997555098712,696.409711538631,779.7838452783778
F5,V0,2,DER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V0,2,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V0,2,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V0,2,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V0,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V0,2,P95,10,95.03470000000002,89.92699999999999,24.943865093222602,86.43299999999999,95.19200000000001,8.759000000000015,57.634,144.744,79.57433224085989,110.49506775914014
F5,V0,2,P99,10,114.28779999999999,103.24600000000001,30.898911907487395,99.911,110.382,10.471000000000004,81.07300000000001,177.003,95.1364559856826,133.43914401431738
F5,V0,2,throughput,10,738.0902707740863,738.6676357896415,46.28279932890749,722.7059028817421,779.3072757739754,56.60137289223337,628.9611634284363,788.9358358003817,709.4038945499857,766.776646998187
F5,V0,5,DER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V0,5,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V0,5,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V0,5,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V0,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V0,5,P95,10,82.80839999999998,88.4305,16.963015960874674,86.142,90.67,4.528000000000006,38.056,94.28,72.29461378125787,93.32218621874209
F5,V0,5,P99,10,97.4693,102.0515,15.84934157798221,97.971,108.19200000000001,10.221000000000004,57.556,109.05799999999999,87.64577631511553,107.29282368488448
F5,V0,5,throughput,10,773.5775933642425,771.8241201767969,43.19255168431375,737.4641672721792,790.593277835471,53.12911056329176,716.635553485577,869.9400340741225,746.8065724739557,800.3486142545293
F5,V1,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V1,10,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V1,10,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V1,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V1,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V1,10,P95,10,78.08339999999998,88.233,21.46970663878656,76.096,90.136,14.039999999999992,38.471,95.958,64.77633795985611,91.39046204014386
F5,V1,10,P99,10,93.4872,102.035,21.045955941964504,91.594,105.075,13.481000000000009,44.998000000000005,114.0,80.44278136281619,106.53161863718381
F5,V1,10,throughput,10,751.9672071891861,735.1877544018112,55.32512506334598,718.5299661469116,784.9850468754076,66.455080728496,670.7670152653844,860.304226979146,717.6763394105533,786.2580749678189
F5,V1,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V1,2,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V1,2,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V1,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V1,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V1,2,P95,10,88.77340000000001,91.5675,9.188679595628043,81.386,95.31899999999999,13.932999999999993,72.61699999999999,100.777,83.07819738250689,94.46860261749313
F5,V1,2,P99,10,104.04339999999999,107.268,8.3938962771237,96.94200000000001,109.054,12.111999999999995,89.307,114.868,98.8408091869319,109.24599081306808
F5,V1,2,throughput,10,739.3130519376535,733.8945428078359,42.67072684669739,702.187878262907,758.5472027307745,56.35932446786751,689.5257306055147,821.0844047456961,712.8654614325637,765.7606424427433
F5,V1,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V1,5,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V1,5,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V1,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V1,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V1,5,P95,10,93.2478,86.65350000000001,29.68851399971226,76.02199999999999,95.017,18.995000000000005,60.729,150.052,74.84666838136229,111.6489316186377
F5,V1,5,P99,10,114.3401,100.243,37.36707649329226,90.88499999999999,109.731,18.846000000000004,84.05000000000001,187.95,91.17974604077395,137.50045395922606
F5,V1,5,throughput,10,727.2388085463006,738.5375595861478,63.85796722519768,675.2183945394406,772.2098255381511,96.99143099871048,616.8965665487475,822.7651119363973,687.6592304030191,766.818386689582
F5,V2,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V2,10,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V2,10,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V2,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V2,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V2,10,P95,10,103.9763,99.4905,28.649976955778985,95.695,106.491,10.796000000000006,47.833,149.383,86.21886031004664,121.73373968995335
F5,V2,10,P99,10,124.68300000000002,115.6775,33.142312180453956,109.43799999999999,122.012,12.574000000000012,78.815,184.52800000000002,104.14118209074314,145.2248179092569
F5,V2,10,throughput,10,654.7368142649907,668.0447570361353,64.71775472783864,650.2447783307387,691.6934234551907,41.448645124452014,538.201048766694,740.2071854578219,614.624334306539,694.8492942234424
F5,V2,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V2,2,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V2,2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V2,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V2,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V2,2,P95,10,114.0586,109.48599999999999,20.421406906588107,100.987,110.124,9.137,93.22200000000001,152.704,101.40128086541728,126.71591913458272
F5,V2,2,P99,10,133.52929999999998,124.89099999999999,26.455698932576162,118.99199999999999,128.162,9.170000000000016,108.633,183.648,117.13188791914928,149.92671208085068
F5,V2,2,throughput,10,642.9204911904269,636.0291896365566,60.789709542401035,630.7721184462072,690.4813102693074,59.70919182310024,542.7128291947471,744.3237361335387,605.2426388614313,680.5983435194225
F5,V2,5,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V2,5,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V2,5,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V2,5,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V2,5,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V2,5,P95,10,95.6289,97.54350000000001,8.102333195512951,92.86500000000001,101.634,8.768999999999991,80.121,106.126,90.60702185715539,100.65077814284462
F5,V2,5,P99,10,111.1335,112.83200000000001,7.846787003466946,108.714,116.375,7.661000000000001,96.943,121.096,106.27001102794803,115.99698897205197
F5,V2,5,throughput,10,683.6806151803062,677.1011507836615,33.685249553165896,653.7240657399244,707.2560390549708,53.53197331504634,645.941685765278,750.7483760112576,662.8022812010282,704.5589491595841
F5,V3,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V3,10,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V3,10,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V3,10,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V3,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V3,10,P95,10,82.15070000000001,87.896,12.57422289226831,75.456,91.214,15.757999999999996,56.17,95.321,74.35711590734523,89.9442840926548
F5,V3,10,P99,10,97.5363,101.754,9.886620611827999,91.277,105.1,13.822999999999993,80.378,108.872,91.40850905891259,103.66409094108741
F5,V3,10,throughput,10,753.3921864684756,754.954442833607,38.24897290460457,723.4621609797417,771.6939620280863,48.23180104834455,701.0090054242198,821.3973502122367,729.6852274505147,777.0991454864366
F5,V3,2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V3,2,RAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V3,2,DAF,10,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0
F5,V3,2,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F5,V3,2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,V3,2,P95,10,86.77150000000002,87.4965,7.265571526804421,86.503,91.07400000000001,4.571000000000012,70.243,95.624,82.26825211259647,91.27474788740356
F5,V3,2,P99,10,101.2255,102.108,6.582365030054845,98.638,104.44200000000001,5.804000000000002,86.913,109.84700000000001,97.14570788641926,105.30529211358073
