group,workload,failure_scenario,variant,downstream_capability,failure_probability,concurrency,duplicate_fanout,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
group_b_ambiguous,create_order,F3,V5,C2,0.1,50,,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.1,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.1,50,,P50,10,37.1582,38.492999999999995,3.278047277809696,35.248,39.882,4.634,31.729,40.389,35.1264452475837,39.1899547524163
group_b_ambiguous,create_order,F3,V5,C2,0.1,50,,P95,10,74.5119,73.7555,6.449396379162592,69.177,78.355,9.177999999999997,66.505,85.056,70.51452271008624,78.50927728991375
group_b_ambiguous,create_order,F3,V5,C2,0.1,50,,P99,10,97.0792,94.17949999999999,9.08843841616614,89.889,101.17,11.281000000000006,87.54599999999999,112.822,91.44612750922538,102.71227249077462
group_b_ambiguous,create_order,F3,V5,C2,0.1,50,,throughput,10,1166.1139801606237,1177.7743165799884,81.85563235943529,1134.039912824229,1197.3591266637632,63.319213839534086,992.4953481039886,1298.3857813968423,1115.3793335970608,1216.8486267241865
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,RSR,10,0.19966,0.19995000000000002,0.003726541440949119,0.1969,0.2012,0.004299999999999998,0.1955,0.2078,0.1973502656853126,0.2019697343146874
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,RAF,10,1.1996600000000002,1.1999499999999999,0.003726541440949099,1.1969,1.2012,0.0042999999999999705,1.1955,1.2078,1.1973502656853128,1.2019697343146876
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,P50,10,10.6502,10.256499999999999,1.1054960475330116,9.993,11.893,1.9000000000000004,8.919,12.341,9.965006450914455,11.335393549085545
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,P95,10,19.875200000000003,18.4805,2.9957185300209885,17.988999999999997,22.839,4.850000000000001,15.953,24.653,18.01843441840699,21.731965581593016
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,P99,10,23.630399999999998,20.7865,5.593796170759175,20.075,25.992,5.917000000000002,18.490000000000002,33.733000000000004,20.163329213399873,27.097470786600123
group_b_ambiguous,create_order,F3,V5,C2,0.2,10,,throughput,10,853.0762537708849,886.7539337912898,95.68997301554887,733.7343505622746,905.8516648634096,172.11731430113502,727.4213858249549,1013.3152879325771,793.7669940329247,912.3855135088452
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,RSR,10,0.20097,0.2013,0.004722769902880678,0.1979,0.2056,0.007700000000000012,0.1911,0.206,0.19804279688743295,0.20389720311256707
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,RAF,10,1.20097,1.2012999999999998,0.004722769902880659,1.1979,1.2056,0.00770000000000004,1.1911,1.206,1.198042796887433,1.2038972031125672
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,RRR,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,P50,10,31.783899999999996,33.705,9.529486874958168,24.481,41.087,16.606,16.416,43.708,25.87746284232059,37.6903371576794
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,P95,10,75.14859999999999,80.7235,17.09708716061826,69.55499999999999,85.279,15.724000000000004,32.792,94.05799999999999,64.55171559073294,85.74548440926704
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,P99,10,94.9654,100.4915,19.972542870428672,91.803,105.595,13.792000000000002,42.778999999999996,114.08699999999999,82.5862896773613,107.34451032263871
group_b_ambiguous,create_order,F3,V5,C2,0.2,50,,throughput,10,1072.7796568033848,1066.7969251982363,67.94049170844134,1043.514537089302,1091.3478597667083,47.833322677406386,968.9019119826346,1223.5617219685817,1030.6697037698948,1114.8896098368748
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,P50,10,7.0048,6.8420000000000005,0.9045737854555224,6.222,6.937,0.7149999999999999,6.197,8.66,6.444139359150892,7.565460640849109
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,P95,10,10.296199999999999,9.2775,2.727782363426786,8.704,9.44,0.7359999999999989,8.481,15.463,8.605502974985496,11.986897025014501
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,P99,10,12.106,10.631,3.8666210629494646,9.905,10.969,1.064,9.539,20.088,9.709443436090485,14.502556563909515
group_b_ambiguous,create_order,F4,V0,C0,0.01,10,,throughput,10,1425.592647691444,1454.011103031382,195.534224279179,1431.994299477954,1594.5883123855708,162.59401290761684,1078.8129976689913,1613.9257614866804,1304.3992798811094,1546.7860155017786
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,P50,10,23.106599999999997,27.360999999999997,7.644871835274792,21.992,27.772,5.779999999999998,9.104,29.217,18.368259345770173,27.84494065422982
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,P95,10,42.04350000000001,44.165,5.184416162350824,39.847,44.644,4.796999999999997,30.863,47.836,38.8301655714013,45.256834428598715
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,P99,10,51.7826,54.0965,5.11501465621882,47.894,54.586,6.692,42.08,58.556,48.61228107055626,54.95291892944375
group_b_ambiguous,create_order,F4,V0,C0,0.01,50,,throughput,10,1729.2655979694416,1740.821628138032,60.7903314041603,1699.466339796348,1757.7225857686756,58.25624597232763,1631.0741197903276,1811.302398726428,1691.5873602065344,1766.9438357323488
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,P50,10,7.1599,6.7330000000000005,0.8601472031641509,6.687,8.209,1.5219999999999994,6.236,8.669,6.626775240135628,7.693024759864373
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,P95,10,10.209999999999999,9.117999999999999,2.295247263368372,8.958,10.418,1.459999999999999,8.548,14.726,8.787391007479567,11.632608992520431
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,P99,10,11.9251,10.3455,3.4076617414943704,10.087,11.648,1.561,9.701,18.583,9.81300937068653,14.037190629313471
group_b_ambiguous,create_order,F4,V0,C0,0.05,10,,throughput,10,1397.3800794125782,1480.600039028825,177.49268668012485,1211.4643474322659,1490.6257665380122,279.1614191057463,1087.1186502707674,1601.1084944941167,1287.3689724579406,1507.3911863672158
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,P50,10,18.121100000000002,15.235999999999999,9.417643765825929,9.598,27.456,17.857999999999997,8.441,29.727,12.283983919549314,23.95821608045069
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,P95,10,36.964200000000005,42.0715,13.256514254425172,36.075,46.148,10.073,12.269,47.208,28.747727339819413,45.1806726601806
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,P99,10,46.8621,51.982,13.956200043548945,47.468,55.892,8.424,15.859,57.278,38.211957594763064,55.51224240523693
group_b_ambiguous,create_order,F4,V0,C0,0.05,50,,throughput,10,1668.9291899406956,1664.158785011501,58.82421967360867,1634.1708806634829,1674.7493218934762,40.57844122999336,1588.243938859388,1791.625709443464,1632.4695608535603,1705.3888190278308
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,P50,10,8.074699999999998,8.443999999999999,0.894680333974096,8.069,8.666,0.5969999999999995,6.227,8.726,7.520171383908818,8.62922861609118
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,P95,10,11.130099999999999,10.812000000000001,2.1020642473530633,10.142,10.971,0.8290000000000006,8.487,15.504,9.827227081309921,12.432972918690076
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,P99,10,12.8442,12.019,3.3041637301374087,11.19,12.271,1.0810000000000013,9.447,19.994,10.79625810272698,14.89214189727302
group_b_ambiguous,create_order,F4,V0,C0,0.1,10,,throughput,10,1241.8517605160516,1170.525931024124,171.42497987026425,1156.0589318001403,1244.9226109910983,88.86367919095801,1067.9096498834194,1605.9058747007905,1135.6014572052957,1348.1020638268076
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,P50,10,26.034399999999998,29.0915,6.64116370659373,22.507,30.673,8.165999999999997,10.679,31.633,21.918164089131054,30.150635910868942
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,P95,10,46.269099999999995,47.716499999999996,4.19040834525706,42.565,49.424,6.859000000000002,39.288,51.389,43.67185799935084,48.86634200064915
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,P99,10,56.929700000000004,57.8585,4.4270513650610495,52.414,60.766,8.351999999999997,50.989,61.88,54.18578513609851,59.6736148639015
group_b_ambiguous,create_order,F4,V0,C0,0.1,50,,throughput,10,1604.6184159056625,1589.2235623673514,92.8655313183595,1532.2007145587277,1661.8942509600172,129.69353640128952,1483.2127794591688,1776.0389985492075,1547.0597632684703,1662.1770685428546
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,P50,10,7.7316,8.0315,1.024971023980678,6.755,8.655,1.8999999999999995,6.004,8.713,7.096316377595015,8.366883622404986
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,P95,10,10.9526,10.666,2.4115646926148733,9.126,10.796,1.67,8.266,15.547,9.45789671791266,12.44730328208734
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,P99,10,12.6798,11.9115,3.5375671426686566,10.231,12.299,2.0679999999999996,9.112,19.633,10.487193168865073,14.872406831134928
group_b_ambiguous,create_order,F4,V0,C0,0.2,10,,throughput,10,1300.2328608945259,1248.756660702759,208.7638126912124,1142.2991617183106,1475.1020020297535,332.8028403114429,1079.8331194333991,1668.4962838271656,1170.8397092340265,1429.6260125550252
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,P50,10,22.8092,25.9785,6.831698581693363,20.24,27.744,7.504000000000001,9.428,29.014,18.574869350044988,27.043530649955013
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,P95,10,43.0059,43.4955,3.9571900931511155,41.062,46.065,5.003,34.632,48.662,40.55320816959216,45.45859183040783
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,P99,10,52.787200000000006,52.905,4.544577594354741,50.348,55.81,5.462000000000003,45.507,59.118,49.970441624500175,55.603958375499836
group_b_ambiguous,create_order,F4,V0,C0,0.2,50,,throughput,10,1702.897152100027,1687.3012913759521,103.637372758851,1641.4011352710404,1737.3303062181024,95.92917094706195,1558.5334987771007,1916.2157253988685,1638.662042967791,1767.1322612322629
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,P50,10,7.7507,7.6925,0.8667466693843645,7.094,8.424,1.3299999999999992,6.463,8.862,7.2134848485945735,8.287915151405427
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,P95,10,10.5429,10.2075,1.666037577940879,9.575,10.659,1.0840000000000014,8.951,14.873,9.510279210910198,11.5755207890898
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,P99,10,12.142900000000001,11.626,2.539175782720754,11.034,12.293,1.2589999999999986,10.14,19.014,10.569102544824075,13.716697455175927
group_b_ambiguous,create_order,F4,V1,C1,0.01,10,,throughput,10,1293.3667796222594,1293.8878056375436,153.79461198401216,1184.1746556430273,1401.6346206061112,217.45996496308385,1068.1613253897501,1544.9933246686387,1198.0438915389234,1388.6896677055954
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,P50,10,24.8313,28.838,8.348294796610329,25.218,29.246,4.027999999999999,9.175,30.36,19.65697327737913,30.005626722620867
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,P95,10,42.5755,46.870000000000005,11.413742586607311,45.276,48.18,2.9039999999999964,13.015,49.909,35.50118905269401,49.64981094730599
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,P99,10,51.8505,57.379000000000005,13.749182595905678,53.998,58.352,4.353999999999999,15.672,60.828,43.32866833815275,60.37233166184724
group_b_ambiguous,create_order,F4,V1,C1,0.01,50,,throughput,10,1624.69888172105,1625.4764087845106,77.88963514371757,1586.4368797071002,1646.7272940852774,60.290414378177275,1480.7985522412685,1775.1329433346177,1576.4223856990156,1672.9753777430842
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,RAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,P50,10,7.998099999999999,8.117,0.7932700885154649,7.441,8.619,1.178,6.582,8.883,7.506426105239119,8.48977389476088
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,P95,10,11.2277,10.5725,2.252243575242745,10.123,11.059,0.9359999999999999,8.916,15.635,9.831744969523413,12.623655030476588
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,P99,10,12.966500000000002,11.7725,3.3119011072863342,11.268,12.72,1.452,10.165,19.327,10.913762426685338,15.019237573314665
group_b_ambiguous,create_order,F4,V1,C1,0.05,10,,throughput,10,1246.712973599426,1233.282539824159,150.03596311652078,1156.5188482227009,1332.8489156833327,176.33006746063188,1055.6663566930702,1519.0716414190317,1153.719720219923,1339.7062269789292
